"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"3669","1910-12-31","Belletristik","Sapper, Agnes: Werden und Wachsen, Hannover: Gundert 1967 [1910], S. 111","Am Ende des Zimmers, über einen Tisch gebeugt, auf dem eine Violine lag, stand Frieder, der nun vollständig ausgewachsene, kräftig entwickelte","junge","Mann."
"3670","1933-03-03","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 03.03.1933","Zum ersten Male wehten am 18. Januar, dem Reichsgründungstag, auf allen thüringischen Staatsgebäuden auf Veranlassung des Staatsminister Sauckel die ruhmreichen Fahnen des alten Reiches, als Symbol dafür, daß die thüringischen Minister und die sie tragende deutsche Freiheitsbewegung fest in der deutschen Vergangenheit und Tradition wurzeln und so auf einem festen, unerschütterlichen Fundament stehend, das neue Reich der Ehre, der Freiheit, der sozialen Gerechtigkeit, der deutschen Größe, Macht und Herrlichkeit, gemeinsam mit allen volks- und","deutschbewußten","Männern und Frauen aller Berufe und Stände unter der Führung des deutschen Reichskanzlers aufbauen"
"3671","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 304","Bevor die schriftliche Anmahnung und Bestätigung der Bergpolizei eintraf, wurde die Arbeit am","toten","Manne begonnen."
"3672","1928-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1928, S. 524","Als Kuriosum sei erwähnt, daß z. B. Prof. Tymieniecki die Einführung des Weinbaues als das Werk romanischer Klöster hinstellt, weil einer der dabei","genannten","Männer einen französisch anklingenden Namen trägt."
"3673","1906-12-31","Gebrauchsliteratur","o. A.: S. In: Brockhaus' Kleines Konversations-Lexikon, Berlin: Directmedia Publ. 2001 [1906], S. 70923","Neuerdings bezeichnet man als S. oder Kindergottesdienst die Einrichtung, daß junge Mädchen oder","junge","Männer unter Aufsicht und Leitung eines Geistlichen Kinder in die Lehren des Christentums, bes. in die biblische Geschichte einführen. -"
"3674","1966-05-19","Zeitung","Archiv der Gegenwart, 2001 [1966]","Wir begrüßen auch das Bestreben der","leitenden","Männer der Regierung der VAR, Wege zu einer friedlichen Regelung der Lage in Jemen zu finden, Wege, die seine unabhängige und demokratische Entwicklung garantieren wurden."
"3675","1999-03-04","Zeitung","Die Zeit, 04.03.1999, Nr. 10","Doch der Versuch, die Sache ins Profihafte zu treiben, zu dem zeitweilig auch der große","alte","Mann der Neuen Deutschen Welle F. J. Krüger (""Ich steh auf Baliiiin"") hinzugezogen wurde, verlief aufwendig im Sande."
"3676","1948-12-31","Wissenschaft","Curtius, Ernst Robert: Europäische Literatur und lateinisches Mittelalter, Tübingen: Francke 1993 [1948], S. 530","Der unbekannte Verfasser bringe zwar einige absurde Ideen vor wie die, daß sogar der Teufel dichte, sei aber ein","belesener","Mann."
"3677","1918-12-31","Belletristik","Klabund: Der Marketenderwagen. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1918], S. 111970","Er war eins mit sich, weil er eins mit dem","jungen","Mann war."
"3678","1907-07-01","Wissenschaft","Koch, Robert: Schlußbericht über die Tätigkeit der deutschen Expedition zur Erforschung der Schlafkrankheit. In: Schwalbe, J. (Hg.) Gesammelte Werke von Robert Koch, Bd. 1, Leipzig: Thieme 1912 [1907], S. 545","52 junge,","kräftige","Männer, welche als Ruderer die Fahrt von Entebbe nach Sese gemacht und dabei fast ununterbrochen 12½ Stunden gerudert hatten, wurden untersucht."
"3679","1933-12-31","Belletristik","Werfel, Franz: Die Vierzig Tage des Musa Dagh II, Stockholm: Bermann - Fischer 1947 [1933], S. 324","Alle","anderen","Männer machten hiebei Unterschiede."
"3680","1912-12-31","Gebrauchsliteratur","Liliencron, Adda Freifrau von: Krieg und Frieden, Erinnerungen aus dem Leben einer Offiziersfrau. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1912], S. 45262","In der Nähe aber war die feste und treueste Stütze für meinen","kranken","Mann und mich der bewährte Freund unserer Familie, Herr von Martin auf Rothenburg."
"3681","1930-12-31","Belletristik","Feuchtwanger, Lion: Erfolg. In: ders., Gesammelte Werke in Einzelbänden, Bd. 6, Berlin: Aufbau-Verl. 1993 [1930], S. 140","Er sei damals von den Münchner Frauen vorbehaltlos an geschwärmt worden, Mittelpunkt des Münchner Faschings, sowohl der Bälle der oberen Zweitausend wie der Redouten in den Bierkellern des Volks, nächst dem Prinzen Alfons der","beliebteste","Mann der Stadt."
"3682","1928-12-31","Gebrauchsliteratur","Wilamowitz-Moellendorff, Ulrich von: Erinnerungen 1848-1914. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1928], S. 73710","Wer erlebt hat, wie er sich Lagarde gegenüber benommen hat, wie rührend er für den unglücklichen Paul von Winterfeld gesorgt hat3, wie er Mommsen, der es ihm zuletzt nicht leicht machte, in Dankbarkeit und Verehrung im Leben und im Tode (gleich durch die Errichtung seiner Statue4) die Treue gehalten hat (andere hielten nicht länger aus, als der","berühmte","Mann ihnen Relief gab), der weiß, was der Mensch Althoff war."
"3683","1969-12-31","Belletristik","Becker, Jurek: Jakob der Lügner, Berlin: Aufbau-Verl. 1969, S. 58","Wie gesagt, Rosa wird niemals über Nacht zu ihm kommen, wenn sie erfährt, daß noch ein","zweiter","Mann im Zimmer ist, egal ob du zwanzig bist oder hundert."
"3684","1925-11-10","Zeitung","Tucholsky, Kurt: Französisches Militärgericht in Paris. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1925]","Der","dicke","Mann hebt sich langsam hoch, steht da wie ein Turm und hält ein maßvolles Plädoyer."
"3685","1951-12-31","Gebrauchsliteratur","Adorno, Theodor W.: Minima Moralia, Frankfurt a. M.: Suhrkamp 1971 [1951], S. 31","Unterm Liberalismus, bis in unsere Tage hinein, pflegten","verheiratete","Männer aus guter Gesellschaft, denen ihre behütet erzogene und korrekte Gattin zu wenig zu bieten vermochte, an Künstlerinnen, Bohémiennen, süßen Mädeln und Kokotten sich schadlos zu halten."
"3686","1977-09-15","Zeitung","Archiv der Gegenwart, 2001 [1977]","Was Präsident CARTER angehe, halte er ihn für einen","idealistischen","Mann mit bestimmten ethischen Prinzipien, unter dem es sicherlich niemals Pläne für seine Ermordung geben werde (hierzu vgl. 20069 B)."
"3687","1954-01-11","Zeitung","Archiv der Gegenwart, 2001 [1954]","Wenn auch Empfehlungen des Rates für die Parteien nicht bin dend sind, so ist doch der Erhalt von Empfehlungen informierter und","unparteiischer","Männer für die Regelung eines Konflikts von Wert, der die nationale Gesundheit und Sicherheit gefährdet."
"3688","1908-03-07","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 07.03.1908","Das mag, wie gesagt, nicht allen eine Last bedeuten, aber gerade die Besten üben, so wie die Dinge noch heute liegen, schließlich nur äußerlich mit herber Resignation einen Beruf aus, der ihnen als","freien","Männern ein Stolz und ein Gottesdienst wäre."
"3689","1935-12-31","Gebrauchsliteratur","Schuhmann, Otto: Meyers Opernbuch, Leipzig: Bibliograph. Inst. 1938 [1935], S. 307","Auch Leonore ist, als","junger","Mann verkleidet, in der Schenke; sie hat auf der Flucht Alvaro verloren und birgt sich nun vor der Rache des Bruders."
"3690","1915-12-31","Belletristik","Boy-Ed, Ida: Vor der Ehe. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1915], S. 8234","Die Söhne wußten es ziemlich deutlich, wie die zärtliche Freundschaft zu dem bedeutenden,","gütigen","Mann ihrer Mutter das Leben geadelt und reich gemacht hatte."
"3691","1926-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1926. In: ders., Leben sammeln, nicht fragen wozu und warum, Berlin: Aufbau-Taschenbuch-Verl. 2000 [1926], S. 19","Ein ruhiger","gemütlicher","Mann der Kapitän."
"3692","1928-12-31","Gebrauchsliteratur","Wilamowitz-Moellendorff, Ulrich von: Erinnerungen 1848-1914. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1928], S. 73837","Da läge es nahe, auf die einzelnen Körperschaften, Länder, auch die","einzelnen","Männer einzugehen, zumal für den, der sich vielen eng verbunden fühlt."
"3693","1925-08-18","Zeitung","Tucholsky, Kurt: Schnipsel. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1925], S. 3829","Ich habe sie nie kennengelernt«, sagte der","alte","Mann."
"3694","1958-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1958. In: ders., So sitze ich denn zwischen allen Stühlen, Berlin: Aufbau-Verl. 1999 [1958], S. 681",,"Großer","Mann ist Kirsch, der nichthabilitierte Dozent, promoviert mit »Volk ohne Raum« jetzt 150%ig. Flucht bzw."
"3695","1914-12-31","Belletristik","Kafka, Franz: Amerika. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1914], S. 105243","»Begreifen Sie doch,","junger","Mann, Ihr Glück«, sagte der Kapitän, der durch Karls Frage die Würde der Person des Herrn Jakob verletzt glaubte, der sich zum Fenster gestellt hatte, offenbar, um sein aufgeregtes Gesicht, das er überdies mit einem Taschentuch betupfte, den andern nicht zeigen zu müssen."
"3696","1910-12-31","Gebrauchsliteratur","Friedländer, Hugo: Der Prozeß gegen den Bankier August Sternberg wegen Sittlichkeitsverbrechen. In: ders., Interessante Kriminal-Prozesse, Berlin: Directmedia Publ. 2001 [1910], S. 852","Er hat zum Verbrechen gegriffen, um den »armen","unschuldigen","Mann« zu befreien."
"3697","1927-12-31","Wissenschaft","Rafaeli, Max u. Le Mang, Erwin: Ueber die Liebe. In: Das große Aufklärungswerk für Braut- und Eheleute, Dresden: Buchversand Gutenberg o.J. 1933 [1927], S. 100","Wer selbst klein ist und eine Frau liebt, die nur für","große","Männer schwärmt, kann nichts weiter tun, als zu verzichten, wenn es ihm nicht doch gelingt, die Dame seines Herzens von seiner geistigen Größe so zu überzeugen, daß sie die leibliche Kleinheit darüber vergißt."
"3698","1901-12-31","Wissenschaft","Pöhlmann, Robert von: Geschichte der sozialen Frage und des Sozialismus in der antiken Welt - Zweites Buch. In: Geschichte des Altertums, Berlin: Directmedia Publ. 2001 [1901], S. 14331","Was hätten wohl Frau und Kinder gesagt, wenn der »","reiche","Mann« des Markusevangeliums wirklich all sein Hab und Gut verkauft und den Erlös den Armen geschenkt, sie selbst aber dem Elend preisgegeben hätte?"
"3699","1931-12-31","Gebrauchsliteratur","Reimann, Hans: Vergnügliches Handbuch der Deutschen Sprache, Düsseldorf: Econ-Verl. 1964 [1931], S. 39","Ich habe was gegen","ernste","Männer der Wissenschaft, das ist Ihnen schon aufgefallen."
"3700","1939-03-02","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 02.03.1939","Die Organisation der Partei erwies sich auch bei der Frage der Lohnzahlung und Unterhaltung der Familien der","eingesetzten","Männer als äußerst schlagfertig ."
"3701","1911-12-31","Gebrauchsliteratur","Rehbein, Franz: Das Leben eines Landarbeiters. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1911], S. 54980","Erst nach dem dritten Vaterunser, das sich den angstbebenden Lippen des","tapferen","Mannes entrang, war das Untier fauchend und prustend entwichen."
"3702","1999-12-31","Gebrauchsliteratur","Kurz, Robert: Schwarzbuch Kapitalismus, Frankfurt a. M.: Eichborn 1999, S. 306","Unter den","führenden","Männern der Kunst und Wissenschaft ist die Zahl der Juden nicht sehr groß; um so stärker die betriebsame Schaar der semitischen Talente dritten Ranges [...]"
"3703","1945-10-30","Zeitung","Süddeutsche Zeitung, 1995 [1945]","Zum ersten Male seit 12 Jahren völliger Unterdrückung der Arbeiterbewegung versammelten sich die alten","kampferprobten","Männer, die kein Terror zu beugen vermochte, mit jungen Arbeitskameraden zu einem neuen Bund."
"3704","1920-12-31","Belletristik","Schaeffer, Albrecht: Helianth I, Bonn: Weidle 1995 [1920], S. 101","Georg war ungestüm entschlossen, etwas Einsames mit Anna zu verabreden; während sie aber in den Vogelsaal voranging, um sich dort mit dem Kaffee zu beschäftigen, mußte er als letzter zurückbleiben und betrübt, hinter seinem Vater gehend, dessen kraftlos und kümmerlich nach oben stehende Füße sehn, während die Stöcke sich unter der Last des","schweren","Mannes bogen."
"3705","1939-12-31","Gebrauchsliteratur","Lehmann, Arthur-Heinz: Mensch, sei positiv dagegen!, Dresden: Heyne 1939 [1939], S. 94","Nun würde sich jeder","andere","Mann darüber heimlich gefreut haben, er hätte seinen Hut vom Nagel genommen und wäre beschwingten Schritts allein ausgegangen."
"3706","1903-03-02","Zeitung","Vossische Zeitung (Abend-Ausgabe), 02.03.1903","Schöne und geistig","hervorragende","Männer sowie reizvolle Frauen und Mädchen, - und solche, die in der Wahl und dem Arrangement ihrer Trachten, in der Kombination der Farben, in der Erfindung mirabolanter Hüte und Gewänder, ihren Geschmack, ihren künstlerischen Sinn, ihre originelle schöpferische Phantasie bewiesen hatten, - waren außerdem zahlreich in der Menge."
"3707","1998-08-13","Zeitung","Die Zeit, 13.08.1998, Nr. 34","Sie zeigen Weber als einen ebenso reizbaren wie","streitbaren","Mann, der keiner Auseinandersetzung aus dem Wege geht und, wenn seine ""Ehre als Offizier"" berührt ist, sich demonstrativ als Duellanhänger zu erkennen gibt."
"3708","1928-04-04","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 04.04.1928","Diener hat gegen Paokino ein Unentschieden, gegen Knute Hansen einen Sieg erkämpft, er hat als","kranker","Mann gegen den damals noch sehr guten Maloney zehn Runden lang gestanden, alles Leistungen, denen Schmeling noch nichts Gleichwertiges entgegenzusetzen hat."
"3709","1914-12-31","Belletristik","Rubiner, Ludwig: Homer und Monte Christo. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1914], S. 143431","In dem Feuerkreis steht ein","kleiner","Mann mit dem langen weissen Bart auf, die Flammen gehen weg und laufen nur noch flach über die Wand hin."
"3710","1926-12-31","Belletristik","Traven, B.: Das Totenschiff, Berlin: Büchergilde Gutenberg 1929 [1926], S. 193","Sie sind doch ein alter","befahrener","Mann, Sie kriegen spielend ein Schiff."
"3711","1933-12-31","Belletristik","Werfel, Franz: Die Vierzig Tage des Musa Dagh II, Stockholm: Bermann - Fischer 1947 [1933], S. 397","Da gab es","alte","Männer - jene bekannten « kleinen Besitzer » zumeist -, die zusammenhanglos aufgeblasene Reden führten, ohne wie sonst ehrfürchtig zu verstummen, da der Priester an ihnen vorbei zum Altar wandelte."
"3712","1906-02-01","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 01.02.1906","Der Zopfabschneider, der, wie wir mitteilten, in der Person des Studenten der Schiffsbautechnik Robert S. in Haft genommen worden ist, hat den Justizrat Dr. Richard Wolff als Rechtsbeistand erhalten, der sofort die nötigen Schritte eingeleitet hat, um die Haftentlassung des","jungen","Mannes gegen Bürgschaftsleistung zu erreichen."
"3713","1927-12-31","Gebrauchsliteratur","Wien, Wilhelm: Ein Rückblick. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 73225","Das Problem der Zukunft, das für jeden dem Ende seines Lebens sich","nähernden","Manne, besonders schwerwiegend ist, ist für uns wohl schwerer als es früheren Generationen gewesen ist."
"3714","1977-12-31","Belletristik","Schuder, Rosemarie: Agrippa und Das Schiff der Zufriedenen, Berlin u. a.: Aufbau-Verl. 1987 [1977], S. 146","Der schöne Mann, der","männliche","Mann, ach, ja."
"3715","1910-12-31","Gebrauchsliteratur","May, Karl: Mein Leben und Streben, Selbstbiographie von Karl May, Bd. I. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1910], S. 46519","Und vor allen Dingen, er hatte keine Ahnung davon, daß ein ganz","anderer","Mann als er dazu gehörte, mit leitender Hand derartigen Zielen zuzusteuern."
"3716","1929-12-31","Gebrauchsliteratur","Roeder, Fritz: Anstandslehre für den jungen Landwirt, bes. f. d. Schüler landwirtschaftl. Lehranstalten. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1929], S. 12839","Laß Dich, wenn nötig, auch oft rasieren und laufe als netter","junger","Mann nicht die ganze Woche mit häßlichem Stoppelbart herum."
"3717","1946-12-31","Belletristik","Plievier, Theodor: Stalingrad, München u. a.: Desch 1973 [1946], S. 38","Kein","einziger","Mann mehr, ich kann es nicht ändern!"" erwiderte Bauske und legte sofort den Hörer auf."
"3718","1910-03-01","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 01.03.1910","Nicht nur den einen mit ihr","lebenden","Mann, sondern zeitweise noch einen anderen mit ihr in Beziehung stehenden habe sie in den Vorstand lanziert und sich dadurch schon eine gewisse Majorität gesichert, die eine Stütze ihres autokratischen Regiments gewesen sei."
"3719","1935-12-31","Belletristik","Langhoff, Wolfgang: Die Moorsoldaten, Stuttgart: Verl. Neuer Weg 1978 [1935], S. 31","Der Angesprochene, ein","junger","Mann mit wachsbleichem Gesicht, schwarzen, zurückgekämmten Haaren und dunkel beschatteten Augen, blickte mißtrauisch und wortlos von einem zum andern."
"3720","1926-12-31","Belletristik","Scherbening, Otto von: Safari. In: Exotische Jagdabenteuer, Reutlingen: Enßlin & Laiblin 1927 [1926], S. 9","Um neun Uhr war der","letzte","Mann glücklich oben angelangt."
"3721","1914-12-31","Belletristik","Huch, Ricarda: Der Dreißigjährige Krieg, Wiesbaden: Insel-Verl. 1958 [1914], S. 101","Ob sie ihn für einen","alten","Mann ansähen? fragte der Erzbischof lachend; so wolle er ihnen etwas Besseres zeigen."
"3722","1925-03-08","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 08.03.1925","Dieses Bedauern richtet sich nicht gegen die Person des auf den Schild Erhobenen; im Gegenteil, wenn die Sozialdemokratie durchaus einen Bewerber aus den eigenen Reihen präsentieren wollte, so konnte sie nach Löbes Absage keinen","besseren","Mann finden."
"3723","1951-12-31","Belletristik","Koeppen, Wolfgang: Tauben im Gras. In: ders., Drei Romane, Frankfurt a. M.: Suhrkamp 1972 [1951], S. 172","da war ein alter Mann; er sah lieb aus; er war tot; der Tod sah lieb aus; der Tod war gar nicht zu fürchten; er war lieb und still; aber Emmi meinte, der","alte","Mann sei in Sünden gestorben und Sünden müßten ihm vergeben werden; es schien Emmi noch gar nicht sicher zu sein, daß dem alten Mann seine Sünden vergeben würden; Gott war noch nicht entschlossen, sie zu vergeben; er würde die Schuld bestenfalls gnadenweise verzeihen; Gott war sehr streng; es gab kein Recht vor Gott; man konnte sich auf nichts vor Gott berufen, alles war Sünde; aber wenn alles Sünde war, dann war es doch ganz gleich, was man tat; wenn Hillegonda schlimm war, dann war es Sünde, aber wenn sie brav war, dann blieb es immer noch Sünde; und warum war der Mann so alt geworden, wenn er ein Sünder war; warum hatte Gott ihn nicht früher schon gestraft, wenn er ein Sünder war; und warum sah der alte Mann so lieb aus?"
"3724","1930-12-31","Wissenschaft","Rumpf, Fritz: Zur Geschichte des Theaters in Japan. In: Glaser, Curt (Hg.), Japanisches Theater, Berlin-Lankwitz: Würfel-Verl. 1930, S. 102","Er war ein","hochgebildeter","Mann, dessen Tagebuch (Oi no tanoshimi) noch heute als Muster einer poëtischen Selbstbiographie der Tokugawazeit gilt und ein begabter Dichter und Kalligraph."
"3725","1924-12-31","Belletristik","Hagenbeck, John u. Ottmann, Victor: Südasiatische Fahrten und Abenteuer, Dresden: Deutsche Buchwerkstätten 1924 [1924], S. 19","Da der","junge","Mann allmählich merkte, daß man sich im Verkehr mit einem alten Kolonisten doch anderer Umgangsformen bedienen muß, lenkte er bald ein, suchte den verfahrenen Karren auf ein gemütliches Geleis zu bringen und wurde schließlich so höflich und zahm, daß ich nicht länger zögerte und meinen Leuten den Auftrag gab, die Schlangen mit Hilfe von Decken und Fangapparaten wieder in Sicherheit zu bringen."
"3726","1934-12-31","Belletristik","Fallada, Hans: Wer einmal aus dem Blechnapf frißt - Bd. 2, Berlin u. a.: Aufbau-Verl. 1990 [1934], S. 79","Die erfrorene Frau am Fenster hat sich umgedreht und starrt den","jungen","Mann fassungslos an."
"3727","1983-12-31","Belletristik","Brückner, Christine: Wenn du geredet hättest, Desdemona, Frankfurt a. M.: Ullstein 1986 [1983], S. 89","Für dich wird es besser sein, wenn du nicht mehr ein","geschiedener","Mann bist, sondern sagen kannst, meine Frau ist gestorben."
"3728","1914-12-31","Wissenschaft","Hofmannsthal, Hugo von: Raoul Richter, 1896. In: Bertram, Mathias (Hg.) Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1914], S. 93915","Die drei Gestalten, der","alte","Mann, die noch jugendliche Frau, seine Tochter, und das hochaufgeschossene Enkelkind, wie sie so eigentümlich in der Dämmerung an uns vorüberschritten, eines hinter dem andern, und wir zur Seite traten und sie uns grüßten, doch anders als sonst: mir war ehrerbietig zumute."
"3729","1934-12-31","Belletristik","Fallada, Hans: Wer einmal aus dem Blechnapf frißt - Bd. 2, Berlin u. a.: Aufbau-Verl. 1990 [1934], S. 191","Und ehe der Schlag fällt, und ehe sich das zage, zärtliche Gesicht entstellt, hat längst ein Motorrad geklappert, und eine Scheibe ist zerklirrt, und ein","alter","Mann mit einem Seehundsbart ist verzweifelt, und die uralte, hühnchenhafte, sagenhafte Fleege ist in ihre Federbetten zwischen Unterbett und Oberbett gestiegen, und ein Sternenfall von hunderteinundfünfzig Brillantringen im Verkaufswerte von einhundertdreiundfünfzigtausend Mark hat über die Straße geglänzt - aber das zarte, zärtliche Gesicht hat sich verändert, alle Lampen haben trüber gebrannt ..."
"3730","1914-12-31","Belletristik","Huch, Ricarda: Der Dreißigjährige Krieg, Wiesbaden: Insel-Verl. 1958 [1914], S. 183","Am nächsten Tage erzählte Hoelzel, es hätten ihn mehrere vornehme junge Leute aufgesucht und ihn nach dem","jungen","Manne ausgefragt, der sich mit einem so vortrefflichen und ungewöhnlichen Voltigieren habe sehen lassen; er, Hoelzel, habe darauf Andreaes Talente und Fertigkeiten gerühmt, und sie seien begierig, seine Bekanntschaft zu machen."
"3731","1969-12-31","Belletristik","Becker, Jurek: Jakob der Lügner, Berlin: Aufbau-Verl. 1969, S. 145","""Ich weiß"", sagt der schüchterne","junge","Mann, der also Najdorf heißt, seine ersten Worte, die noch auf gar nichts schließen lassen."
"3732","1927-12-31","Gebrauchsliteratur","Wien, Wilhelm: Ein Rückblick. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 73213","Kurz vor der Ausführung wurde offenbar Verrat geübt, denn die Bolschewisten nahmen eine Anzahl","angesehener","Männer als Geiseln gefangen."
"3733","1943-12-31","Belletristik","Blunck, Hans Friedrich: Sage vom Reich II, Hamburg: Hanseatische Verlagsanstalt 1943, S. 66","Sagen Hört man von","heiligen","Männern, lang vorm Krist; Von Engeln, mächtiger noch als Michael, Erzählen ihm die Bauern in den Marschen, Von Fabelländern weiß die Schiffermär, Und alles kreist ums große Reich des Nordens, Das Rom verwehren will. -"
"3734","1924-03-11","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 11.03.1924","Welche Uebungen, welche Lebensweise strafft und staut die Kräfte eines Meisterboxers, der von Berufs wegen der","stärkste","Mann seiner Klasse ist?"
"3735","1909-12-31","Wissenschaft","Meisel-Hess, Grete: Die sexuelle Krise. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 49444","Ein vom Weibe","enttäuschter","Mann gilt als hochtragische Erscheinung (man denke an Bürger), während man der Frau diesem Schicksal gegenüber offenbar eine größere Zähigkeit zumutet."
"3736","1909-12-31","Wissenschaft","Meisel-Hess, Grete: Die sexuelle Krise. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 49498","Diese","selben","Männer haben nicht selten nicht das geringste Verständnis für dieselbe Nötigung beim Weibe."
"3737","1938-12-31","Belletristik","Rangnow, Rudolf: Tropenpracht und Urwaldnacht, Braunschweig: Gustav Wenzel & Sohn 1938 [1938], S. 155","Doch als wir zwanzig der begehrten Angelhaken für einen Topf Curaregift boten, schüttelten die","braunen","Männer ernsthaft mit dem Kopfe."
"3738","1951-12-31","Wissenschaft","Heimpel, Hermann: Der Mensch in seiner Gegenwart. In: ders., Der Mensch in seiner Gegenwart, Göttingen: Vandenhoek & Ruprecht 1957 [1951], S. 33","Heute vertraut es sich der Landstraße an, winkt sich einen","motorisierten","Mann und kommt wohlbehalten ans Ziel."
"3739","1912-03-01","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 01.03.1912","In einem Falle wurde ein","76jähriger","Mann überfahren, der alsbald verstarb, und kurz darauf einem Radfahrer der Kopf vom Rumpfe getrennt."
"3740","1913-12-31","Gebrauchsliteratur","Friedländer, Hugo: Der König der Spieler Rudolf Stallmann und Genossen auf der Anklagebank. In: ders., Interessante Kriminal-Prozesse, Berlin: Directmedia Publ. 2001 [1913], S. 3887","Sein Charakterbild ist vielleicht vorübergehend verdunkelt durch Personen, in deren Gesellschaft er geraten ist, er ist dann aber als armer und nicht als","verdammenswerter","Mann zu betrachten."
"3741","1927-03-04","Zeitung","Vossische Zeitung (Abend-Ausgabe), 04.03.1927","Auf der Straße sei sie von einem","unbekannten","Mann angesprochen worden, der ihr sagte: ""Fräulein, wenn es bei Ihnen brennt, erschrecken Sie nicht, Sie werden nicht mitverbrennen."
"3742","1907-01-03","Wissenschaft","Brentano, Lujo: Der Unternehmer. In: Volkswirtschaftliche Zeitfragen, Bd. 29, 1908 [1907], S. 17","Einer unserer","erfolgreichsten","Männer der Praxis, Geheimrat Emil Kirdorf, hat wiederholt erklärt:"
"3743","1964-12-31","Belletristik","Bobrowski, Johannes: Levins Mühle, Frankfurt a. M.: Fischer 1964, S. 189","Ein","älterer","Mann, sein Begleiter war offensichtlich noch älter."
"3744","1913-12-31","Wissenschaft","Goldfriedrich, Johann: Geschichte des Deutschen Buchhandels vom Beginn der Fremdherrschaft bis zur Reform des Börsenvereins im neuen Deutschen Reiche. In: Lehmstedt, Mark (Hg.) Geschichte des deutschen Buchwesens, Berlin: Directmedia Publ. 2000 [1913], S. 4802","Vornehme Verlagsanstalten, geleitet von vornehm","gearteten","Männern, die sich mitten in das allgemeine geistige Leben der Nation stellten, das Gebiet ihrer Unternehmungen weder nach der rein wissenschaftlichen noch nach der rein praktischen Seite hin begrenzend oder doch charakterisierend, Verlagshandlungen also wie Georg Reimer in Berlin oder Johann Ambrosius Barth und Salomon Hirzel in Leipzig oder Gerold in Wien, Frommann in Jena und so viele andere."
"3745","1940-03-16","Zeitung","Völkischer Beobachter (Berliner-Ausgabe), 16.03.1940","Die zwischen Franz Sikorsi und einer Frau B. bestehende Verlobung war von dem sehr","eifersüchtigen","Manne im Oktober 1938 gelöst worden."
"3746","1930-10-21","Belletristik","Tucholsky, Kurt: Der andre Mann. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1930], S. 7778","dann bleib bei dem","eigenen","Mann!"
"3747","1919-10-02","Zeitung","Tucholsky, Kurt: Neuer Militarismus. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1919], S. 1481","- »Kein vernünftiger und","arbeitsamer","Mann verläßt um eines solchen Handwerks willen seine Stellung.«"
