"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"4235","1933-12-31","Wissenschaft","Waegner, Martin u. Thomasius, Erich: Zeugung, Entwicklung und Geburt des Menschen. In: Das große Aufklärungswerk für Braut- und Eheleute, Dresden: Buchversand Gutenberg o.J. 1933 [1933], S. 324","Wobei zu bedenken ist, daß schon einmal, zweimal wöchentlich für nervöse, blutarme und sonst","schwächliche","Frauen zu viel sein kann, während anderen, robusteren Naturen ein Vielfaches davon noch zu wenig sein kann."
"4236","1977-12-31","Belletristik","Schuder, Rosemarie: Agrippa und Das Schiff der Zufriedenen, Berlin u. a.: Aufbau-Verl. 1987 [1977], S. 115","Ich habe es doch selbst erlebt, wie eine","glaubwürdige","Frau aus gutem Hause mir erzählte - es war, als ich mit dem Herzog von Lothringen durch die deutschen Lande reiste, damals war ich auch Leibarzt -, ich erinnere mich noch genau an den Ort, ein kleiner Ort am Rhein."
"4237","1909-12-31","Belletristik","Suttner, Bertha von: Autobiographie. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 70791","Die mir zugeschriebenen Verdienste sind ja aber nur Resultate der stattgefundenen Bewegung gegen den Krieg, an der Sie persönlich,","gnädige","Frau, einen so großen Anteil genommen haben, und ich muß gestehen, daß Ihr persönliches Talent meiner Ueberzeugung nach mehr darin geleistet hat, als alle technischen Argumente zu leisten imstande sein werden."
"4238","1930-12-31","Belletristik","Feuchtwanger, Lion: Erfolg. In: ders., Gesammelte Werke in Einzelbänden, Bd. 6, Berlin: Aufbau-Verl. 1993 [1930], S. 401","Die","furchtsame","Frau habe ihre ersten klaren mündlichen Angaben, als sie schriftlich fixiert werden sollten, dermaßen verklausuliert, daß man das Geständnis des toten Chauffeurs als Traumvision einer nicht Zurechnungsfähigen ausdeuten könne."
"4239","1999-12-31","Gebrauchsliteratur","Schwanitz, Dietrich: Bildung, Frankfurt a. M.: Eichborn 1999, S. 130","Oder: »Wahre Liebe ist wie eine Geistererscheinung: jeder spricht von ihr, aber kaum einer hat sie je zu Gesicht bekommen«, oder: »","Tugendhafte","Frauen sind wie verborgene Schätze, sie sind nur deshalb in Sicherheit, weil niemand nach ihnen gesucht hat«."
"4240","1927-12-31","Gebrauchsliteratur","Diederichs, Eugen: Aus meinem Leben. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1927], S. 19400","Auch Bismarck sprach und hielt, erst mit langsam stockender Stimme anfangend, dann immer wärmer und lauter werdend, einen Trinkspruch auf die","deutschen","Frauen."
"4241","1953-02-15","Wissenschaft","Neue deutsche Literatur, 1953, Nr. 2, Bd. 1","Eine resolut","dreinschauende","Frau ihm gegenüber unterbrach ihre Häkelarbeit."
"4242","1901-12-31","Gebrauchsliteratur","Baudissin, Wolf von u. Baudissin, Eva von: Spemanns goldenes Buch der Sitte. In: Zillig, Werner (Hg.), Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1901], S. 2520","Die Modernen schelten über die Anhäufung von Wäsche, sie tadeln sie als ein brachliegendes Kapital, das in unserer unruhigen Zeit der Freizügigkeit nur im Wege sei und von der","jungen","Frau nur als Ballast empfunden werde."
"4243","1982-03-08","Zeitung","Der Spiegel, 08.03.1982","Neu an dieser ersten umfassenden deutschen Untersuchung über die Situation","mißhandelter","Frauen ist schon der Forschungsansatz:"
"4244","1978-03-28","Gebrauchsliteratur","o. A. [hs]: Rote Brigaden. In: Aktuelles Lexikon 1974-2000, München: DIZ 2000 [1978]","Im November 1968 spaltete sich von ihr eine militante Gruppe unter Führung von Renato Curcio und seiner","späteren","Frau Margherita Cage ab."
"4245","1964-12-31","Belletristik","Bobrowski, Johannes: Levins Mühle, Frankfurt a. M.: Fischer 1964, S. 177","Eine","alte","Frau wird es wissen, in einem Dörfchen südlich vom Malkener Wald, ein Bauer auch, ein jüngerer Mann, der einen Leiterwagen in die Strugawiesen fuhr und zwei Männer, von denen der eine eine Geige mit sich trug und der andere immerfort vor sich hin sang, mitgenommen hat."
"4246","1950-12-31","Gebrauchsliteratur","Meißner, Hans-Otto: Man benimmt sich wieder, Giessen: Brühl 1950, S. 47","Jener oft gesehene weiblich-neidische Blick, der","andere","Frauen so abschätzt, als würde man sich freuen über jeden dort entdeckten Fehler, macht einen peinlich schlechten Eindruck."
"4247","1994-12-31","Gebrauchsliteratur","Herbst, Andreas u. a.: Lexikon der Organisationen und Institutionen - D. In: Enzyklopädie der DDR, Berlin: Directmedia Publ. 2000 [1994], S. 8116","Weltberühmte Exponate waren u. a. durchsichtige Schaumodelle einer '","gläsernen","Frau', eines 'gläsernen Pferdes' und einer 'gläsernen Kuh'."
"4248","1914-12-31","Gebrauchsliteratur","Blos, Wilhelm: Denkwürdigkeiten eines Sozialdemokraten, Bd. 1. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1914], S. 9434","Ich widmete der","mutigen","Frau einen sympatischen Artikel."
"4249","1955-12-31","Gebrauchsliteratur","Weber, Annemarie (Hg.), Die Hygiene der Schulbank, Wiesbaden: Falken-Verl. 1955, S. 115","Er war bis 1918 in gewissen Kreisen Vorschrift; es gibt heute noch Kreise, in denen junge,","unverheiratete","Frauen der älteren, verheirateten zum Gruße die Hand küssen, doch sie sind klein."
"4250","1932-03-03","Zeitung","Vossische Zeitung (Abend-Ausgabe), 03.03.1932","Fast erinnert die Gestalt der Andreas- Salomé , Nietzsches und Freuds Schülerin und Freundin, an die","schreibenden","Frauen der Romantik - wenn sie auch zufällig selbst gegen eine romantische Betrachtung Stellung nimmt."
"4251","1999-12-31","Gebrauchsliteratur","Hannover, Heinrich: Die Republik vor Gericht 1975 - 1995, Berlin: Aufbau-Taschenbuch-Verl. 2001 [1999], S. 150","Auf jeden Fall war es ein glatter Rechtsbruch, mit dem man diese von deutschem Justizvollzug schon hinreichend","geschädigte","Frau noch einmal vor ein deutsches Gericht und in ein deutsches Gefängnis brachte."
"4252","1936-12-31","Belletristik","Löhndorff, Ernst Friedrich: Südwest-Nordost, Bremen: Schünemann 1936 [1936], S. 58","Gern hätte ich Red oder der kalkbleichen, ihre Lage jetzt wohl erkennenden, unnatürlich","stummen","Frau einen Wink gegeben; aber die drei hinter mir schienen das zu ahnen, und der Druck auf meinen Rücken wurde warnend und hielt mich vor Dummheiten zurück."
"4253","1930-12-31","Belletristik","Johst, Hanns: Die Torheit einer Liebe, München: Langen Müller 1942 [1930], S. 86","Ich bin ein guter Kerl gewesen, wollte die Geschichte von mir her aus der Welt schaffen und der","kleinen","Frau eine Aufregung ersparen."
"4254","1914-03-03","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 03.03.1914","Besonders verwickelt wird die Rechtslage, wenn die auf Abzahlung","gekaufte","Frau inzwischen von dem Käufer anderweitig veräußert ist, ohne daß das erste Kaufgeschäft durch Tilgung des Kaufpreises voll abgewickelt war."
"4255","1935-12-31","Belletristik","Bergengruen, Werner: Der Grosstyrann und das Gericht, Zürich: Peter Schifferli 1949 [1935], S. 150","Ich nenne ihn,","schönste","Frau, ich nenne ihn!"
"4256","1930-12-31","Belletristik","Feuchtwanger, Lion: Erfolg. In: ders., Gesammelte Werke in Einzelbänden, Bd. 6, Berlin: Aufbau-Verl. 1993 [1930], S. 91","Die schöne,","üppige","Frau sprach mit ihrer tiefen, ruhigen Stimme in die Nacht hinein."
"4257","1938-12-31","Belletristik","Rangnow, Rudolf: Tropenpracht und Urwaldnacht, Braunschweig: Gustav Wenzel & Sohn 1938 [1938], S. 13","Das Gesicht einer","indianischen","Frau lächelte von unten herauf."
"4258","1950-12-31","Belletristik","Horster, Hans-Ulrich [d.i. Rhein, Eduard]: Ein Herz spielt falsch, Köln: Lingen 1991 [1950], S. 491","»Eine","einzigartige","Frau!«"
"4259","1914-03-01","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 01.03.1914","Und wenn man eine sehr","mondaine","Frau nach dem praktischen Wert ihrer äußersten Hüllen fragen wollte, so würde sie ein wenig wegwerfend, mit einem kleinen Achselzucken und einem ironischen Lächeln sagen:"
"4260","1927-12-31","Gebrauchsliteratur","Diederichs, Eugen: Aus meinem Leben. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1927], S. 19369","Schon früher gingen allerlei Bücher über Amerika voraus, in erster Linie das von Wells über die Zukunft Amerikas, die beiden Bücher von Müller über Volksbildungswesen und religiöses Leben, das Buch von Voechling über die","amerikanische","Frau und Bücher von Vershofen über das Finanz- und kaufmännische Gebaren in Romanform."
"4261","1944-12-31","Wissenschaft","Beenken, Hermann: Das Neunzehnte Jahrhundert in der deutschen Kunst, München: Bruckmann 1944, S. 273","Hinter ihm tragen die christlichen Tugenden,","langgewandete","Frauen, das Kreuz."
"4262","1920-12-31","Belletristik","Trott, Magda: Puckis neue Streiche, Stuttgart: Titania (1951) [1920], S. 104","Pucki zeigte die Ruine und erzählte altklug von dem Leben und Treiben der Ritter und von der","Weißen","Frau, die noch heute durch das Gemäuer geht, weinend und klagend."
"4263","1913-03-01","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 01.03.1913","Vor einigen Tagen erschien sie bei der 88jährigen Witwe Gardain in der Nostizstraße , einer tauben und völlig","hilflosen","Frau, die in einer kleinen Wohnung zusammen mit ihrer erblindeten Tochter wohnt."
"4264","1977-12-31","Gebrauchsliteratur","Pilgrim, Volker Elis: Manifest für den freien Mann - Teil 1, Reinbek b. Hamburg: Rowohlt 1983 [1977], S. 96","Eine beliebte Reaktion der","entselbsteten","Frau ist es, scheinbar im Gegensatz zum Gesetz der kommunizierenden Röhren, den Mann nicht zu schwächen, sondern zu stärken, ihn mit all ihren Aktionen beim Auswuchs seiner Überkraft zu unterstützen."
"4265","1986-12-31","Gebrauchsliteratur","Ketman, Per u. Wissmach, Andreas: DDR - ein Reisebuch in den Alltag, Reinbek bei Hamburg: Rowohlt 1986, S. 257","Eine","ältere","Frau tauscht ein Kinderbuch um, das für ihren fünfjährigen Enkel gedacht ist:"
"4266","1940-01-21","Zeitung","Simplicissimus, 21.01.1940","""Meine Herren, ich schenke demjenigen von ihnen einen Hut, der mir auf Ehre sagen kann, daß er nach seiner Hochzeit niemals mehr eine","andere","Frau geküßt hat als die eigene."
"4267","1955-12-31","Gebrauchsliteratur","Weber, Annemarie (Hg.), Die Hygiene der Schulbank, Wiesbaden: Falken-Verl. 1955, S. 128","""Die","gnädige","Frau bittet, Platz zu nehmen, die gnädige Frau läßt sich einen Augenblick entschuldigen usw. usw."" Ansonsten aber empfangen Hausherr und Hausfrau stehend ihren Gast im Zimmer."
"4268","1907-03-01","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 01.03.1907","Aus allen Kreisen der holländischen Bevölkerung laufen unausgesetzt Zeichen der aufrichtigsten Teilnahme für die Geretteten, besonders für die","heldenmütigen","Frauen ein."
"4269","1977-12-31","Belletristik","Schuder, Rosemarie: Agrippa und Das Schiff der Zufriedenen, Berlin u. a.: Aufbau-Verl. 1987 [1977], S. 147","Trotzdem wurde Genovevas Kind der große Kaiser und nicht das der","rechtmäßigen","Frau."
"4270","1956-12-31","Gebrauchsliteratur","Graudenz, Karlheinz u. Pappritz, Erica: Etikette neu, Berlin: Deutsche Buch-Gemeinschaft 1967 [1956], S. 305","Ist besagte Dame viel älter und auch viel ""höher "" als Sie (so daß Sie sie mit ""","Gnädige","Frau "" anreden würden), dann werden Sie sagen:"
"4271","1985-12-31","Gebrauchsliteratur","Zimmermann, Hartmut (Hg.): DDR-Handbuch - G. In: Enzyklopädie der DDR, Berlin: Directmedia Publ. 2000 [1985], S. 2861","Da damals bereits 68 v.H. aller","arbeitsfähigen","Frauen im Berufsleben (1984: 89 v.H.) standen, galt die Hauptsorge der weiteren Qualifizierung der Frauen (von 1961 bis 1968 verdoppelte sich die Anzahl der Frauen mit Hoch- oder Fachschulabschluß)."
"4272","1998-12-31","Belletristik","Schulze, Ingo: Simple Storys, Berlin: Berlin-Verl. 1998, S. 89","Ich hatte überhaupt noch nicht zur Kenntnis genommen, daß meine Mutter eine","alte","Frau geworden ist, um die ich mich vielleicht bald kümmern muß."
"4273","1983-02-14","Zeitung","Der Spiegel, 14.02.1983","Im Halbdunkel der großen Opernbühne bewegt sich verloren eine","kleine","Frau mit einer Geige in der Hand."
"4274","1905-12-31","Belletristik","Duncker, Dora: Jugend. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1905], S. 18198","Die","ältere","Frau blickte die junge mit strengem Vorwurf an."
"4275","1989-12-31","Wissenschaft","o. A.: Lexikon der Kunst - F. In: Olbrich, Harald (Hg.), Lexikon der Kunst, Berlin: Directmedia Publ. 2001 [1989], S. 9420","Schon zu Lebzeiten des Gründers kam es zu einem unerwarteten Anwachsen der Zahl der F. und zur Erweiterung durch den weibl. Ordenszweig der","armen","Frauen mit der hl. Klara an der Spitze (Klarissen, 1212), zur Ausbreitung in den roman. Ländern (ein erster Versuch in Deutschland 1219 schlug fehl) sowie auf dem Balkan."
"4276","1905-03-01","Zeitung","Vossische Zeitung (Abend-Ausgabe), 01.03.1905","Ein Arzt widmete sich der","verwundeten","Frau, der andere verband die Haberecht."
"4277","1956-12-31","Gebrauchsliteratur","Graudenz, Karlheinz u. Pappritz, Erica: Etikette neu, Berlin: Deutsche Buch-Gemeinschaft 1967 [1956], S. 109","dagegen gern darauf verzichten können, daß die","eigene","Frau andere Männer interessanter findet (sie haben eine ausgesprochene Aversion gegen unlauteren Wettbewerb),"
"4278","1933-12-31","Belletristik","Werfel, Franz: Die Vierzig Tage des Musa Dagh I, Stockholm: Bermann - Fischer 1947 [1933], S. 416","Reisten nicht deutsche und amerikanische Diakonissinnen unter den schwersten Strapazen bis nach Deir es Zor und in die Wüste hinein, um den verhungernden und","umherirrenden","Frauen und Kindern der Ermordeten ihre schwache Hilfe zu bringen?"
"4279","1950-12-31","Belletristik","Horster, Hans-Ulrich [d.i. Rhein, Eduard]: Ein Herz spielt falsch, Köln: Lingen 1991 [1950], S. 206","Die","junge","Frau kann nicht umhin, zu lächeln."
"4280","1980-10-10","Gebrauchsliteratur","o. A. [cu]: Caritas. In: Aktuelles Lexikon 1974-2000, München: DIZ 2000 [1980]","Heute umfaßt der DCV 22 Diözesan-Caritasverbände, 260 caritative Genossenschaften (Männer- und Frauenorden mit sozialer Aufgabe) sowie 36 Fachverbände, darunter den Malteser-Hilfsdienst, das Raphaels-Werk (Auswandererberatung), den Deutschen Verband Katholischer Mädchensozialarbeit (mit den Bahnhofsmissionen), die Caritas-Konferenzen Deutschlands, die Gemeinschaft der Vinzenzkonferenzen sowie die Sozialdienste","Katholischer","Frauen und Männer."
"4281","1980-12-31","Belletristik","Merian, Svende: Der Tod des Märchenprinzen, Hamburg: Buntbuch-Verl. 1980 [1980], S. 58","Und dann geht der mit so 'ner total","blöden","Frau, die ich noch nie abkonnte, ins Bett."
"4282","1977-12-31","Belletristik","Hilsenrath, Edgar: Der Nazi & der Friseur, Köln: Literar. Verl. Braun 1977, S. 108","Er nahm sich noch eine Camel, zündete sie an, streichelte den Beinstumpf der","alternden","Frau, streichelte das haarige graue Dreieck, zupfte ein bißchen daran, kratzte sich, kratzte sich am Hintern, dachte wieder:"
"4283","1969-12-31","Gebrauchsliteratur","Schmidt-Rogge, Carl H.: Dein Kind &#x96; Dein Partner, München: List 1973 [1969], S. 333","Eine jung","verheiratete","Frau bekommt ein Baby und freut sich, obwohl sie lieber berufstätig geblieben wäre."
"4284","1909-12-31","Wissenschaft","Meisel-Hess, Grete: Die sexuelle Krise. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 49485","Schon ziffermäßig ist, wie wir ja aus der Statistik erfahren haben, ein Überschuß von Millionen","lediger","Frauen notwendig, die, den Prinzipien der Monogamie gemäß, vom Geschlechtsleben abgeschnitten bleiben."
"4285","1908-12-31","Belletristik","Altenberg, Peter: Märchen des Lebens. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1908], S. 1245","Ich möchte, daß eine","geliebte","Frau noch immer zärtlicher und liebevoller ein Blumenbeet im Garten anblicken könnte als mich - - -."
"4286","1930-12-31","Belletristik","Feuchtwanger, Lion: Erfolg. In: ders., Gesammelte Werke in Einzelbänden, Bd. 6, Berlin: Aufbau-Verl. 1993 [1930], S. 160","Sie war von unten heraufgekommen, sie war jetzt angelangt und sicher, aber es war nicht leicht gewesen, und noch immer sah sie voll Sympathie zu, sich der eigenen Bestätigung freuend, wenn eine","tapfere","Frau sich nicht unterkriegen ließ."
"4287","1955-12-31","Gebrauchsliteratur","Oheim, Gertrud: Einmaleins des guten Tons, Gütersloh: Bertelsmann 1957 [1955], S. 155","Wenn man umgekehrt als alter Mensch sich dem beruhigenden Gefühl hingeben darf, in kranken Tagen bei den jungen Leuten gut aufgehoben zu sein und auch sonst betreut zu werden, dann darf man nicht obendrein verlangen, die erste Flöte im Haushalt zu spielen und von der","jungen","Frau als unbedingte Autorität anerkannt zu werden."
"4288","1960-12-31","Belletristik","Walser, Martin: Halbzeit, Frankfurt a. M.: Suhrkamp 1997 [1960], S. 77","Sie hatte mir Briefe von anderen Männern gezeigt, die mir bewiesen, und das tat mir gut, daß sie eine","begehrenswerte","Frau war."
"4289","1921-12-31","Gebrauchsliteratur","Baader, Ottilie: Ein steiniger Weg, Lebenserinnerungen einer Sozialistin. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1921], S. 3213","Tagsüber scheinen die Straßen des hübschen Städtchens wie ausgestorben, nur hin und wieder sieht man","einzelne","Frauen, ein Kleines im faltenreichen bunten Kattunmantel auf dem Arm, rasch über die Straße laufen, oder die Hucke auf dem Rücken, um fertige Arbeit abzuliefern."
"4290","1915-12-31","Belletristik","Braun, Lily: Lebenssucher. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1915], S. 8975","Sie war nicht wie","andere","Frauen, deren erste Hingabe eine Preisgabe ist, die dem Manne allzu rasch nichts mehr zu wünschen, nichts mehr zu enträtseln übrig lassen; sie mußte stets aufs neue erobert werden; um ihren Besitz würde er immer ringen müssen."
"4291","1945-11-16","Zeitung","Süddeutsche Zeitung, 1995 [1945]","9000 Kinder","norwegischer","Frauen und deutscher Soldaten erhalten, wie ein Erlaß der Regierung anordnet, die norwegische Staatsbürgerschaft."
"4292","1979-12-31","Gebrauchsliteratur","Wilberg, Gerlinde M.: Zeit für uns, München: Frauenbuchverl. 1979, S. 188","Keine","anderen","Frauen mehr."
"4293","1918-12-31","Gebrauchsliteratur","Gratiolet, K. [d.i. Struppe, Karin]: Schliff und vornehme Lebensart. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1918], S. 7025","»Wollen","gnädige","Frau etwas Besseres,"
"4294","1928-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1928, S. 678","--Doppler (10b* ) bringt, die Publikation der Schöffenbriefe von Unser","Lieben","Frauen zu Maastricht fortsetzend, 166 Regesten solcher Urkunden aus den Jahren 1421--1455. -- Die von Heupgen (10c* ) in Wortlaut oder im Regest mitgeteilten, auf die Reglementierung der Prostitution in Mons bezüglichen 11 Urkunden sind aus den Jahren 1265--1519. -- Als 61. Rijks Geschiedkundige Publicatie ist der zweite Band der von W. S. Unger (10* ) herausgegebenen Bronnen tot de geschiedenis van Middelburg in den landsheerlijken tijd erschienen."
"4295","1915-02-12","Gebrauchsliteratur","Ball, Hugo: Totenrede. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1915], S. 9736","Er warb um mich, vorsichtig und höflich, wie um eine","obszöne","Frau."
"4296","1933-12-31","Belletristik","Werfel, Franz: Die Vierzig Tage des Musa Dagh II, Stockholm: Bermann - Fischer 1947 [1933], S. 137","Sie hatten alle sehr blasse Gesichter, diese","jungen","Frauen."
"4297","1997-03-01","Gebrauchsliteratur","o. A.: Sozialgesetzbuch (SGB) Achtes Buch (VIII) Kinder- und Jugendhilfe. In: Schönfelder: Deutsche Gesetze : Sammlung des Zivil-, Straf- und Verfahrensrechts (Ergänzungslieferung), München: Beck 1997","Eine","schwangere","Frau kann auch vor der Geburt des Kindes in der Wohnform betreut werden."
"4298","1911-01-01","Wissenschaft","Braun, Lily: Memoiren einer Sozialistin. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 9979","»Wir sind gewissermaßen ein Arsenal und liefern der Arbeiterbewegung die Waffen,« sagte mir eine der Leiterinnen; »und wir schaffen zugleich die Möglichkeit, daß die Frau der begüterten Kreise die Lage der Arbeiterinnen kennen lernt, und die Arbeiterin andererseits sich der Kenntnisse der","bürgerlichen","Frau bedienen kann,« fügte eine andere hinzu."
"4299","1910-12-31","Belletristik","Spitteler, Carl: Imago, Jena: Diederichs 1910 [1910], S. 46","Schwerlich rate ich fehl, daß es eine Frau war, und zwar eine","hochsinnige","Frau von außerordentlichen Eigenschaften, deren Sorge über Ihren Weg wachte."
"4300","1933-12-31","Belletristik","Werfel, Franz: Die Vierzig Tage des Musa Dagh I, Stockholm: Bermann - Fischer 1947 [1933], S. 51","Scheel standen die Matronen beisammen, gelassen die","jüngeren","Frauen in ihren Feiertagskleidern und spöttisch die jungen Mädchen."
"4301","1919-04-04","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 04.04.1919","Mit herzbewegenden Worten schilderte die","58jährige","Frau daß ihr von dem Gesindel buchstäblich alles gestohlen worden sei, so daß ihr kein Strumpf und kein Hemd geblieben sei."
"4302","1926-02-06","Zeitung","Tucholsky, Kurt: Wie sich der deutsche Stammtisch Paris vorstellt. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1926], S. 4174","Sie fälschen den Volkscharakter dieses ultrabourgeoisen Landes zu einer tobsüchtigen und bösartigen Gesinnung um, sie fälschen die Figur der arbeitsamen und anständigen","französischen","Frau zur Allerweltskokotte, sie fälschen den wahrhaft friedfertigen französischen Volkswillen, der seine Ruhe haben will, zur Mentalität eines heulenden Irrenhauskandidaten."
"4303","1940-12-31","Belletristik","Schaper, Edzard: Der Henker, Zürich: Artemis 1978 [1940], S. 123","Und als ihr Juhan damals mit der Leppiko-Witwe anbandeln wollte, hatte sie ihm den Kopf gewaschen, ihm gut zugeredet und ihn wieder zu seiner","angetrauten","Frau geschickt."
"4304","1994-12-31","Belletristik","Jentzsch, Kerstin: Seit die Götter ratlos sind, München: Heyne 1999 [1994], S. 382","""Der steht auf","schlanke","Frauen."
"4305","1902-12-31","Belletristik","Suttner, Bertha von: Martha's Kinder. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1902], S. 69666","Auch","junge","Frauen sieht man da wenig - die haben ihre Diners und Spielpartien - dort verkehren auch unsere Herren lieber - -"
"4306","1935-12-31","Belletristik","Flake, Otto: Scherzo. In: ders., Lichtenthaler Allee, Gütersloh: Mohn 1965 [1935], S. 420","Aber die","junge","Frau ist ausgeblieben - so ergehn die beiden sich in Erinnerungen und stellen fest, die Frau sei liebenswert."
"4307","1927-01-01","Zeitung","Tucholsky, Kurt: »'n Augenblick mal -!«. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 4998","Wenn er nämlich antelefoniert, dann kann er den Präsidenten bei der Regierung, den Chefredakteur bei den Druckfehlern, die","gnädige","Frau bei der Anprobe stören."
"4308","1909-03-03","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 03.03.1909","Gleichzeitig lief ein Brief des Einbrechers ein, der folgenden Wortlaut hatte: ""","Liebe","Frau!"
"4309","1964-12-31","Belletristik","Bobrowski, Johannes: Levins Mühle, Frankfurt a. M.: Fischer 1964, S. 27","Hohes Geschichtsbewußtsein zeichnet all und jeden, man kennt sich also mit seinen Voreltern und Ahnen, und man hat Geistererscheinungen, das ist wie gar nichts und nicht solch eine Sensation wie in Berlin oder in Mecklenburg-Strelitz, wenn dem Hohenzoller seine","weiße","Frau in Seide oder Barchent, je nach der Jahreszeit, oder dem Junker sein Sadrach von Ur- und Erzahn in Leder oder Ketten, je nach dem Fluch eines Dorfmädchens oder eines Hirten, erscheint."
"4310","1906-12-31","Belletristik","Altenberg, Peter: Pròdromos. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1906], S. 837","Das Orchester singt, jauchzt in tiefster Erregung die Spannung der","wartenden","Frau auf ihren Helden Siegfried."
"4311","1901-12-31","Gebrauchsliteratur","Gerling, Reinhold: Was muß man vor der Ehe von der Ehe wissen? In: ders., Das große Aufklärungswerk für Braut- und Eheleute, Dresden: Buchversand Gutenberg 1933 [1901], S. 285","Die katholische Kirche bestimmt, daß der Ehemann bei der","schwangeren","Frau den Beischlaf in seitlicher Lage - d. h. ohne Druck auf den Unterleib - ausführe, mit anderen Worten:"
"4312","1994-12-31","Belletristik","Jentzsch, Kerstin: Seit die Götter ratlos sind, München: Heyne 1999 [1994], S. 404","Georgia wurde laut, fluchte, bedauerte sich als","arme","Frau, die immer benachteiligt werde."
"4313","1966-12-31","Gebrauchsliteratur","Brumme, Gertrud-Marie: Muttersprache im Kindergarten, Berlin: Volk u. Wissen 1981 [1966], S. 195","Auch dieser Briefwechsel begeisterte die Kinder, denn die beiden","älteren","Frauen waren in ihren Briefen einfallsreich, stellten sich auf die Kinder ein und brachten ihnen in den Briefen viel Liebe entgegen."
"4314","1928-05-23","Zeitung","Tucholsky, Kurt: 'Siegfried' oder der geleimte Mann. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1928], S. 5981","Dazwischen schwankt der Siegfried, der eigentlich Jacques heißt, hin und her, gezogen von der einen Frau und der","andern","Frau."
"4315","1940-10-14","Gebrauchsliteratur","Brief von Ernst G. an Irene G. vom 14.10.1940, Feldpost-Archive mkb-fp-0270","Ab und zu nur, wenn ich im Bett liege, muß ich an die Heimat denken, an meine","liebe","Frau, die mir half das Schwere etwas leichter zu tragen."
"4316","1930-12-31","Belletristik","Johst, Hanns: Die Torheit einer Liebe, München: Langen Müller 1942 [1930], S. 230","« Oh,","gnädige","Frau ..."
"4317","1970-09-02","Zeitung","Archiv der Gegenwart, 2001 [1970]","Am 17. Februar 1970","besetzte","Frau Gandhi die offenen Ressorts Eisenbahn und Arbeit wie folgt:"
"4318","1929-12-31","Belletristik","Döblin, Alfred: Berlin Alexanderplatz, Olten: Walter 1961 [1929], S. 225","Mit den Worten: » Ich bin wahnsinnig neugierig auf Berlin « besteigt die","berühmte","Frau ihren Wagen und entschwindet der nachwinkenden Menschenmenge in der morgenlichen Stadt."
"4319","1944-10-18","Gebrauchsliteratur","Brief von Ernst G. an Irene G. vom 18.10.1944, Feldpost-Archive mkb-fp-0270","Ach, und die","liebe","Frau Klug hat Euch so aufgeregt?"
"4320","1943-12-31","Belletristik","Blunck, Hans Friedrich: Sage vom Reich II, Hamburg: Hanseatische Verlagsanstalt 1943, S. 94",""" - Ein Flügelrauschen scholl, Wie eine","weiße","Frau im Schwankleid zog's Hoch über sie hinweg."
"4321","1933-03-02","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 02.03.1933","Manchmal, ihr Mütter und","deutschen","Frauen, mag es so ausgesehen haben, als hätten wir auf euch vergessen, kämpfend um Deutschland, wir Männer der Mannschaft, wir ewigen Kriegsknechte des Krieges, den wir führen gegen die Knechtschaft."
